,Date,AMZN,GOOG,MSFT,AAPL,AMZN_z_norm,GOOG_z_norm,MSFT_z_norm,AAPL_z_norm
664,2015-09-02,25.52750015258789,30.71699905395508,38.61393737792969,25.601713180541992,-0.9117320149168914,-0.8204307324143264,-0.8727208868421588,-0.7174165779738273
665,2015-09-03,25.23600006103516,30.3125,38.73861312866211,25.152761459350582,-0.9172127416413567,-0.831943874075216,-0.8713498982410637,-0.7265164944564354
666,2015-09-04,24.950000762939453,30.03499984741211,37.94602966308594,24.902074813842773,-0.9225900435416817,-0.8398422820848862,-0.8800654896077721,-0.7315977257553653
667,2015-09-08,25.87700080871582,30.732999801635746,39.0859375,25.594877243041992,-0.9051607731170858,-0.819975307678653,-0.8675305688912148,-0.7175551373275263
668,2015-09-09,25.84449958801269,30.63599967956543,38.35569763183594,25.102619171142575,-0.9057718546022974,-0.8227361945969278,-0.8755606030352786,-0.7275328412336096
669,2015-09-10,26.11199951171875,31.0674991607666,38.551605224609375,25.654132843017575,-0.9007423742586077,-0.8104545474457304,-0.8734063182206092,-0.7163540705191094
670,2015-09-11,26.472000122070312,31.28849983215332,38.720802307128906,26.027877807617188,-0.893973714408562,-0.8041642681188731,-0.8715457537555058,-0.7087785388903939
671,2015-09-14,26.069000244140625,31.16200065612793,38.32896423339844,26.27856063842773,-0.9015508379324698,-0.8077647782296529,-0.8758545750732334,-0.7036973849125319
672,2015-09-15,26.11849975585937,31.756999969482425,39.16607284545898,26.49961853027344,-0.9006201579615654,-0.7908294818036122,-0.8666493658944521,-0.6992167063480773
673,2015-09-16,26.36949920654297,31.798999786376957,39.4510498046875,26.52925682067871,-0.895900916228707,-0.7896340529468321,-0.8635156357153125,-0.6986159603109321
674,2015-09-17,26.943500518798828,32.14500045776367,39.406524658203125,25.96178436279297,-0.8851086577590739,-0.7797859341305134,-0.8640052535273856,-0.7101182037130438
675,2015-09-18,27.01300048828125,31.462499618530277,38.720802307128906,25.854679107666016,-0.8838019331605914,-0.7992117616298348,-0.8715457537555058,-0.7122891473368197
676,2015-09-21,27.41950035095215,31.77199935913086,39.28185272216797,26.25577163696289,-0.876159003619937,-0.7904025584371401,-0.8653762001804159,-0.7041593009722403
677,2015-09-22,26.920000076293945,31.13450050354004,39.09484100341797,25.843284606933597,-0.8855505084033986,-0.8085475072604003,-0.8674326621080262,-0.712520105366674
678,2015-09-23,26.80349922180176,31.118000030517575,39.068115234375,26.052949905395508,-0.8877409342905302,-0.8090171555365132,-0.8677265502498513,-0.7082703461715397
679,2015-09-24,26.6875,31.290000915527344,39.10374450683594,26.20791244506836,-0.8899219285796215,-0.8041215432092326,-0.8673347553248375,-0.7051293710902691
680,2015-09-25,26.212499618530277,30.598499298095703,39.13045501708984,26.141826629638672,-0.8988527912458563,-0.8238035573014307,-0.8670410349752715,-0.7064688812707832
681,2015-09-28,25.202999114990234,29.74449920654297,38.551605224609375,25.62450218200684,-0.9178332188630193,-0.848110719299271,-0.8734063182206092,-0.7169546619141187
682,2015-09-29,24.80349922180176,29.74850082397461,38.6851806640625,24.85422134399414,-0.9253445363701804,-0.8479968223991109,-0.8719374647843902,-0.7325676798917922
683,2015-09-30,25.59449958801269,30.42099952697754,39.41542053222656,25.136812210083008,-0.9104723048622536,-0.8288556828618673,-0.8639074306403264,-0.726839773841377
684,2015-10-01,26.035999298095703,30.56450080871582,39.72711944580078,24.972719192504883,-0.9021713151541324,-0.8247712466462129,-0.8604798542674267,-0.730165816898696
685,2015-10-02,26.62700080871582,31.34550094604492,40.58203887939453,25.15503692626953,-0.8910594223372169,-0.8025418616072986,-0.8510787895742031,-0.7264703724394256
686,2015-10-05,27.18400001525879,32.07350158691406,41.5260124206543,25.24619674682617,-0.8805868340764555,-0.7818209861797986,-0.8406984473087686,-0.7246226308795235
687,2015-10-06,26.874000549316406,32.27199935913086,41.63287353515625,25.366979598999023,-0.8864153823575562,-0.7761712004792942,-0.8395233561701805,-0.7221744525667477
688,2015-10-07,27.097000122070312,32.11800003051758,41.67741012573242,25.24619674682617,-0.8822225887586713,-0.7805544396208213,-0.8390336125139132,-0.7246226308795235
689,2015-10-08,26.65800094604492,31.95800018310547,42.256256103515625,24.954492568969727,-0.8904765639229478,-0.7851084698242662,-0.8326683712166402,-0.7305352569611813
690,2015-10-09,26.989999771118164,32.18050003051758,41.95347595214844,25.55158042907715,-0.8842343880684651,-0.7787755198760905,-0.8359978730140921,-0.7184327314483319
691,2015-10-12,27.50950050354004,32.333499908447266,41.85552215576172,25.43306541442871,-0.8744668386574256,-0.7744207278154424,-0.8370750154214268,-0.7208349423862337
692,2015-10-13,27.44499969482422,32.6150016784668,41.7575569152832,25.47637176513672,-0.8756795700298082,-0.766408422905612,-0.8381522836729558,-0.7199571549627584
693,2015-10-14,27.241500854492188,32.55799865722656,41.57054901123047,25.116300582885746,-0.8795057147375662,-0.768030883705509,-0.8402087036525013,-0.7272555292235419
694,2015-10-15,28.121999740600582,33.08700180053711,41.86442184448242,25.492321014404297,-0.8629507498651685,-0.7529740175189529,-0.8369771505863028,-0.7196338755778167
695,2015-10-16,28.538000106811523,33.11000061035156,42.3096923828125,25.30545234680176,-0.8551291937471761,-0.752319408928805,-0.8320807627252489,-0.7234215640711065
696,2015-10-19,28.65749931335449,33.30500030517578,42.407657623291016,25.46269798278809,-0.8528823934413382,-0.7467691880113767,-0.8310034944737199,-0.7202343123306902
697,2015-10-20,28.04400062561035,32.513999938964844,42.54123306274414,25.927602767944336,-0.8644172737064973,-0.7692832067240468,-0.8295346410375009,-0.7108110391420727
698,2015-10-21,27.78849983215332,32.13050079345703,42.03362655639648,25.92532539367676,-0.8692211487905939,-0.7801986339565462,-0.8351165022250702,-0.7108571998196164
699,2015-10-22,28.195499420166016,32.589500427246094,42.77277374267578,26.321857452392575,-0.8615688235134884,-0.7671342577746015,-0.8269885193497528,-0.7028197907917263
